Contig	GeneID	Start	End	Annotation
Contig_2	PSPPH_2618	3018292	3016634	Sulfite reductase (NADPH) hemoprotein, beta-component 
Contig_2	PSPPH_2619	3018875	3019948	Periplasmic sugar-binding domain protein 
Contig_2	PSPPH_2620	3023680	3019961	5-methyltetrahydrofolate--homocysteine methyltransferase 
Contig_2	PSPPH_2621	3023839	3026145	Esterified fatty acid cis/trans isomerase 
Contig_2	PSPPH_2622	3026329	3027348	Exopolysaccharide production protein ExoZ, putative 
Contig_2	PSPPH_2623	3027419	3028012	Fe/S biogenesis protein NfuA 
Contig_2	PSPPH_2624	3028145	3028252	Uncharacterized protein 
Contig_2	PSPPH_2626	3031059	3030199	Enoyl-CoA hydratase/isomerase family protein 
Contig_2	PSPPH_2627	3032681	3031074	3-methylcrotonyl-CoA carboxylase, beta subunit, putative 
Contig_2	PSPPH_2629	3035481	3034582	Hydroxymethylglutaryl-CoA lyase 
Contig_2	PSPPH_2630	3035892	3035500	Transcriptional regulator, MerR family 
Contig_2	PSPPH_2631	3036987	3036058	Transcriptional regulator, LysR family 
Contig_2	PSPPH_2632	3037171	3038400	Acyl-CoA dehydrogenase family protein 
Contig_2	PSPPH_2633	3039770	3038427	OmpA family protein 
Contig_2	PSPPH_2634	3040715	3039903	Exodeoxyribonuclease III 
Contig_2	PSPPH_2635	3040907	3041578	Acetyltransferase, GNAT family 
Contig_2	PSPPH_2636	3041638	3043362	Outer membrane protein, OMP85 family 
Contig_2	PSPPH_2637	3043368	3047048	Uncharacterized protein 
Contig_2	PSPPH_2638	3047154	3048071	Transcriptional regulator, LysR family 
Contig_2	PSPPH_2639	3048162	3048662	Probable thiol peroxidase 
Contig_2	PSPPH_2640	3048758	3050116	Multidrug RND efflux transporter, membrane fusion protein MdtA 
Contig_2	PSPPH_2641	3050113	3053223	Multidrug RND efflux transporter, permease protein MdtB 
Contig_2	PSPPH_2642	3053220	3056327	Multidrug RND efflux transporter, permease protein MdtC 
Contig_2	PSPPH_2643	3056324	3057793	Outer membrane efflux protein 
Contig_2	PSPPH_2644	3057995	3060130	GGDEF domain/EAL domain protein 
Contig_2	PSPPH_2645	3060177	3060923	Oxidoreductase, short-chain dehydrogenase/reductase family 
Contig_2	PSPPH_2646	3061424	3063442	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase 
Contig_2	PSPPH_2647	3063462	3066788	Trehalose synthase/probable maltokinase 
Contig_2	PSPPH_2648	3066785	3069010	1,4-alpha-glucan branching enzyme GlgB 
Contig_2	PSPPH_2650	3073197	3071965	Transporter, putative 
Contig_2	PSPPH_2651	3073287	3074456	Uncharacterized protein 
Contig_2	PSPPH_2652	3076108	3074519	ABC transporter, ATP-binding protein 
Contig_2	PSPPH_2653	3077354	3076506	Lipopolysaccharide core biosynthesis domain protein 
Contig_2	PSPPH_2654	3078213	3078914	Lipoprotein, putative 
Contig_2	PSPPH_2655	3079011	3079577	Acetyltransferase, GNAT family 
Contig_2	PSPPH_2656	3079695	3080120	Uncharacterized protein 
Contig_2	PSPPH_2657	3080197	3080679	Uncharacterized protein 
Contig_2	PSPPH_2658	3080759	3081088	Uncharacterized protein 
Contig_2	PSPPH_2659	3081443	3082546	ISPsy19, transposase 
Contig_2	PSPPH_2660	3082614	3083465	Amino acid ABC transporter, periplasmic amino acid-binding protein 
Contig_2	PSPPH_2661	3083529	3084191	Amino acid ABC transporter, permease protein 
Contig_2	PSPPH_2662	3084201	3084863	Amino acid ABC transporter, permease protein 
Contig_2	PSPPH_2663	3084860	3085651	Amino acid ABC transporter, ATP-binding protein 
Contig_2	PSPPH_2664	3085692	3086078	Endoribonuclease L-PSP family protein 
Contig_2	PSPPH_2665	3086138	3086902	Transcriptional regulator, IclR family 
Contig_2	PSPPH_2666	3086919	3088124	Uncharacterized protein 
Contig_2	PSPPH_2667	3088153	3089076	2-dehydro-3-deoxygluconokinase 
Contig_2	PSPPH_2668	3089206	3091698	UvrD/REP helicase family protein 
Contig_2	PSPPH_2669	3091975	3091709	Uncharacterized protein 
Contig_2	PSPPH_2670	3092254	3092087	Uncharacterized protein 
Contig_2	PSPPH_2671	3092364	3093380	Putrescine ABC transporter, periplasmic putrescine-binding protein 
Contig_2	PSPPH_2672	3094176	3093463	Aliphatic sulfonates import ATP-binding protein SsuB 
Contig_2	PSPPH_2673	3094983	3094177	Binding-protein dependent transport system inner membrane protein 
Contig_2	PSPPH_2674	3096083	3095025	ABC transporter, periplasmic substrate-binding protein 
Contig_2	PSPPH_2675	3096538	3097224	Uncharacterized protein 
Contig_2	PSPPH_2676	3098239	3097244	Oxidoreductase, aldo/keto reductase family 
Contig_2	PSPPH_2677	3098421	3099038	LexA repressor 
Contig_2	PSPPH_2678	3099035	3099658	Uncharacterized protein 
Contig_2	PSPPH_2679	3099609	3101081	Uncharacterized protein 
Contig_2	PSPPH_2680	3101078	3104173	Error-prone DNA polymerase 
Contig_2	PSPPH_2681	3104229	3105080	Uncharacterized protein 
Contig_2	PSPPH_2682	3106014	3105085	Magnesium/cobalt transporter, CorA family 
Contig_2	PSPPH_2683	3107605	3106019	Ribosomal protein S6 modification enzyme 
Contig_2	PSPPH_2684	3107699	3108859	Acetyltransferase, GNAT family 
Contig_2	PSPPH_2685	3108979	3109758	Polysaccharide deacetylase 
Contig_2	PSPPH_2686	3111025	3109766	Prolidase, putative 
Contig_2	PSPPH_2687	3112332	3111022	Proline/betaine transporter 
Contig_2	PSPPH_2688	3113431	3112520	Transcriptional regulator, LysR family 
Contig_2	PSPPH_2689	3114360	3113455	Transcriptional regulator, LysR family 
Contig_2	PSPPH_2690	3114515	3117562	Oxidoreductase, FAD-binding, putative 
Contig_2	PSPPH_2691	3118595	3117708	Dienelactone hydrolase family protein 
Contig_2	PSPPH_2692	3118998	3120053	GGDEF domain protein 
Contig_2	PSPPH_2693	3120156	3121112	Transcriptional regulator, LysR family 
Contig_2	PSPPH_2694	3121353	3122813	Uncharacterized protein 
Contig_2	PSPPH_2695	3122810	3123784	Peptide ABC transporter, permease protein 
Contig_2	PSPPH_2696	3123781	3124701	Peptide ABC transporter, permease protein 
Contig_2	PSPPH_2697	3124713	3125696	Peptide ABC transporter, ATP-binding protein 
Contig_2	PSPPH_2698	3125686	3126699	Peptide ABC transporter, ATP-binding protein 
Contig_2	PSPPH_2699	3126751	3128316	Peptide ABC transporter, periplasmic peptide-binding protein 
Contig_2	PSPPH_2700	3128276	3128914	Uncharacterized protein 
Contig_2	PSPPH_2701	3128914	3129501	Alkylhydroperoxidase AhpD domain protein 
Contig_2	PSPPH_2702	3129622	3130419	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA 
Contig_2	PSPPH_2703	3130786	3130451	Quaternary ammonium compound-resistance protein 
Contig_2	PSPPH_2704	3131927	3130812	Orn/DAP/Arg decarboxylase 2:Orn/DAP/Arg decarboxylase 2 (Fragment) 
Contig_2	PSPPH_2705	3132423	3133553	Uncharacterized protein 
Contig_2	PSPPH_2706	3133550	3134107	Uncharacterized protein 
Contig_2	PSPPH_2707	3134104	3135360	Ornithine aminotransferase 
Contig_2	PSPPH_2708	3135373	3135840	Uncharacterized protein 
Contig_2	PSPPH_2709	3135842	3136951	Fatty acid desaturase 
Contig_2	PSPPH_2710	3136986	3138002	Fatty acid desaturase family protein 
Contig_2	PSPPH_2711	3138007	3138519	Deoxycytidine triphosphate deaminase (DCTP deaminase) 
Contig_2	PSPPH_2712	3138522	3139199	Deoxycytidine triphosphate deaminase (DCTP deaminase) 
Contig_2	PSPPH_2713	3139189	3141084	Pyruvate phosphate dikinase, PEP/pyruvate binding domain protein 
Contig_2	PSPPH_2714	3141081	3142259	Uncharacterized protein 
Contig_2	PSPPH_2715	3142284	3143420	Uncharacterized protein 
Contig_2	PSPPH_2716	3143417	3144463	Uncharacterized protein 
Contig_2	PSPPH_2717	3144478	3145065	Uncharacterized protein 
Contig_2	PSPPH_2718	3145062	3146645	Uncharacterized protein 
Contig_2	PSPPH_2719	3146684	3147481	Phospholysine phosphohistidine inorganic pyrophosphate phosphatase 
Contig_2	PSPPH_2720	3147510	3148250	Transcriptional regulator, GntR family 
Contig_2	PSPPH_2721	3148500	3148291	Uncharacterized protein 
Contig_2	PSPPH_2722	3148695	3148540	Conserved domain protein 
Contig_2	PSPPH_2723	3149513	3148869	Glycerone kinase 
Contig_2	PSPPH_2724	3150518	3149517	Glycerone kinase 
Contig_2	PSPPH_2725	3151617	3150559	Zinc-containing alcohol dehydrogenase superfamily protein 
Contig_2	PSPPH_2726	3152459	3151704	Oxidoreductase, short chain dehydrogenase/reductase family 
Contig_2	PSPPH_2727	3153694	3152684	Sugar-binding transcriptional regulator, LacI family 
Contig_2	PSPPH_2728	3155621	3153738	Ribose ABC transporter, ATP-binding protein 
Contig_2	PSPPH_2730	3162674	3161571	ISPsy19, transposase 
Contig_2	PSPPH_2731	3163060	3162689	Conserved domain protein 
Contig_2	PSPPH_2732	3164779	3163241	Aldehyde dehydrogenase 
Contig_2	PSPPH_2733	3165612	3164932	Transcriptional regulator, TetR family 
Contig_2	PSPPH_2734	3165776	3166201	Uncharacterized protein 
Contig_2	PSPPH_2735	3166230	3167111	Uncharacterized protein 
Contig_2	PSPPH_2736	3167122	3168750	Xylulokinase, putative 
Contig_2	PSPPH_2737	3168747	3169430	Aldolase, putative 
Contig_2	PSPPH_2738	3169427	3170908	Glutamate-1-semialdehyde aminotransferase 
Contig_2	PSPPH_2739	3170919	3171539	Uncharacterized protein 
Contig_2	PSPPH_2740	3171562	3172737	Transmembrane protein 
Contig_2	PSPPH_2741	3173244	3172948	Uncharacterized protein 
Contig_2	PSPPH_2742	3173857	3175434	ABC transporter, periplasmic oligopeptide-binding protein 
Contig_2	PSPPH_2743	3175455	3176465	ABC transporter, permease protein 
Contig_2	PSPPH_2744	3176462	3177316	ABC transporter, permease protein 
Contig_2	PSPPH_2745	3177306	3178154	Dipeptide transporter dppD-like protein 
Contig_2	PSPPH_2746	3178151	3178867	Dipeptide ABC transporter, ATP binding protein 
Contig_2	PSPPH_2747	3179070	3179609	RNA polymerase sigma-70 factor, ECF subfamily 
Contig_2	PSPPH_2748	3179606	3180571	PupR protein 
Contig_2	PSPPH_2749	3180641	3183049	Outer membrane ferric siderophore receptor 
Contig_2	PSPPH_2750	3183394	3184770	Diaminobutyrate--2-oxoglutarate transaminase 
Contig_2	PSPPH_2751	3185009	3186793	Achromobactin biosynthetic protein AcsD 
Contig_2	PSPPH_2752	3186786	3187994	LysA 
Contig_2	PSPPH_2753	3187991	3189397	YhcA 
Contig_2	PSPPH_2754	3189419	3191272	Achromobactin biosynthetic protein AcsC 
Contig_2	PSPPH_2755	3191272	3192045	Achromobactin biosynthetic protein AcsB 
Contig_2	PSPPH_2756	3192050	3193933	Achromobactin biosynthetic protein AcsA 
Contig_2	PSPPH_2757	3193923	3194843	Achromobactin-binding periplasmic protein 
Contig_2	PSPPH_2758	3194840	3195829	Achromobactin transport system permease protein CbrB 
Contig_2	PSPPH_2759	3195822	3196853	Achromobactin transport system permease protein CbrC 
Contig_2	PSPPH_2760	3196864	3197655	Achromobactin transport ATP-binding protein CbrD 
Contig_2	PSPPH_2761	3197652	3198431	Uncharacterized protein 
Contig_2	PSPPH_2762	3198428	3199066	Uncharacterized protein 
Contig_2	PSPPH_2763	3199517	3199071	MutT/nudix family protein 
Contig_2	PSPPH_2764	3199816	3201132	Sensory box protein/methyl-accepting chemotaxis protein 
Contig_2	PSPPH_2766	3203457	3202339	Ser/Thr protein phosphatase family protein 
Contig_2	PSPPH_2767	3205125	3204091	ISPsy16, transposase 
Contig_2	PSPPH_2768	3205258	3206286	TRAP transporter solute receptor, DctP family 
Contig_2	PSPPH_2769	3206291	3206785	TrapT dctQ-M fusion permease, dicarboxylate transport, putative 
Contig_2	PSPPH_2770	3206782	3208068	C4-dicarboxylate transport system permease large protein 
Contig_2	PSPPH_2771	3208094	3209320	Glutamate-1-semialdehyde 2,1-aminomutase, putative 
Contig_2	PSPPH_2772	3210186	3209293	Transcriptional regulator, LysR family 
Contig_2	PSPPH_2773	3211339	3210266	Cinnamyl-alcohol dehydrogenase-like protein 
Contig_2	PSPPH_2774	3212555	3211488	Transcriptional regulator, AraC family 
Contig_2	PSPPH_2775	3212820	3214190	Monooxygenase, flavin-binding family 
Contig_2	PSPPH_2776	3214187	3215035	3-oxoacyl-[acyl-carrier protein] reductase 
Contig_2	PSPPH_2777	3215109	3215750	Alcohol dehydrogenase 
Contig_2	PSPPH_2778	3216000	3215875	Uncharacterized protein 
Contig_2	PSPPH_2779	3216466	3217203	Hydrolase, NUDIX family 
Contig_2	PSPPH_2780	3217332	3218567	Uncharacterized protein 
Contig_2	PSPPH_2781	3219049	3218609	TspO/MBR family protein 
Contig_2	PSPPH_2782	3219236	3220495	ISPsy18, transposase 
Contig_2	PSPPH_2783	3222191	3220596	GgtA 
Contig_2	PSPPH_2784	3223094	3222222	Dipeptide transport system permease protein dppc AGR_L_321 
Contig_2	PSPPH_2785	3224038	3223094	ABC-transport protein, inner membrane component 
Contig_2	PSPPH_2786	3225569	3224067	ABC-transport protein, solute-binding component 
Contig_2	PSPPH_2787	3225958	3225566	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component 
Contig_2	PSPPH_2788	3227286	3225970	Zona occludens toxin, putative 
Contig_2	PSPPH_2789	3228959	3227655	Uncharacterized protein 
Contig_2	PSPPH_2790	3229829	3229542	Prophage PSPPH05, helix-destabilizing protein 
Contig_2	PSPPH_2791	3231464	3230334	Uncharacterized protein 
Contig_2	PSPPH_2792	3231624	3231971	Prophage PSPPH05, DNA-binding protein 
Contig_2	PSPPH_2793	3232787	3233995	Prophage PSPPH05, site-specific recombinase, phage integrase family 
Contig_2	PSPPH_2795	3235532	3237817	Uncharacterized protein 
Contig_2	PSPPH_2796	3237862	3238329	Uncharacterized protein 
Contig_2	PSPPH_2797	3238545	3238853	ISPsy24, transposase orfA 
Contig_2	PSPPH_2798	3238886	3239704	ISPsy24, transposase orfB 
Contig_2	PSPPH_2799	3239719	3240978	ISPsy18, transposase 
Contig_2	PSPPH_2800	3241329	3241093	Transcriptional regulator, PbsX family 
Contig_2	PSPPH_2801	3246649	3242927	Uncharacterized protein 
Contig_2	PSPPH_2802	3246758	3247297	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase 
Contig_2	PSPPH_2803	3247294	3248307	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase 
Contig_2	PSPPH_2804	3248304	3250295	Bifunctional polymyxin resistance protein ArnA 
Contig_2	PSPPH_2805	3250295	3251176	Probable 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD 
Contig_2	PSPPH_2806	3251176	3252777	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase 
Contig_2	PSPPH_2807	3252822	3253166	Probable 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE 
Contig_2	PSPPH_2808	3253184	3253597	Probable 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF 
Contig_2	PSPPH_2809	3253575	3254969	UDP-glucose 6-dehydrogenase 
Contig_2	PSPPH_2810	3256623	3255004	Dolichyl-phosphate-mannose-protein mannosyltransferase family 
Contig_2	PSPPH_2811	3257354	3256674	Uncharacterized protein 
Contig_2	PSPPH_2812	3257661	3258416	PAP2 superfamily protein 
Contig_2	PSPPH_2813	3259698	3258679	Uncharacterized protein 
Contig_2	PSPPH_2814	3260983	3260360	ISPsy2, transposase 
Contig_2	PSPPH_2815	3262171	3261068	ISPsy19, transposase 
Contig_2	PSPPH_2817	3263128	3263586	Phosphoesterase, putative 
Contig_2	PSPPH_2818	3264094	3263636	Acetyltransferase, GNAT family 
Contig_2	PSPPH_2819	3266012	3264780	Rhs family protein 
Contig_2	PSPPH_2820	3266623	3266009	Uncharacterized protein 
Contig_2	PSPPH_2822	3268968	3269114	Uncharacterized protein 
Contig_2	PSPPH_2823	3269171	3269746	Acetyltransferase, GNAT family 
Contig_2	PSPPH_2824	3271384	3269816	Membrane protein, TerC family 
Contig_2	PSPPH_2825	3272037	3272318	Uncharacterized protein 
Contig_2	PSPPH_2826	3272391	3272810	Peptidyl-prolyl cis-trans isomerase 
Contig_2	PSPPH_2827	3272941	3273168	Uncharacterized protein 
Contig_2	PSPPH_2828	3273220	3273924	Membrane protein, putative 
Contig_2	PSPPH_2829	3273990	3274952	Uncharacterized protein 
Contig_2	PSPPH_2831	3278626	3276947	Methyl-accepting chemotaxis protein 
Contig_2	PSPPH_2832	3279608	3278769	Transcriptional regulator, IclR family 
Contig_2	PSPPH_2833	3279850	3280878	ABC transporter, ATP-binding protein 
Contig_2	PSPPH_2834	3280875	3281747	Spermidine/putrescine ABC-type transport system, permease protein 
Contig_2	PSPPH_2835	3281751	3282545	ABC transporter, permease protein 
Contig_2	PSPPH_2836	3282563	3282853	Dye-L-proDH alpha 
Contig_2	PSPPH_2837	3282850	3284241	Pyridine nucleotide-disulphide oxidoreductase family protein 
Contig_2	PSPPH_2838	3284238	3285422	Oxidoreductase, FAD-binding 
Contig_2	PSPPH_2839	3285419	3286471	Bacterial extracellular solute-binding domain protein 
Contig_2	PSPPH_2840	3286639	3287967	Sodium/hydrogen exchanger family protein 
Contig_2	PSPPH_2841	3288246	3289244	Cyclic pyranopterin monophosphate synthase 
Contig_2	PSPPH_2842	3289817	3289284	Lipoprotein, putative 
Contig_2	PSPPH_2843	3290281	3289835	Uncharacterized protein 
Contig_2	PSPPH_2844	3290274	3290393	Uncharacterized protein 
Contig_2	PSPPH_2845	3290895	3290578	Uncharacterized protein 
Contig_2	PSPPH_2846	3291185	3291054	Uncharacterized protein 
Contig_2	PSPPH_2847	3292171	3291452	General secretion pathway protein GspK, putative 
Contig_2	PSPPH_2848	3292593	3292198	XpsI 
Contig_2	PSPPH_2849	3294933	3292633	TonB-dependent receptor 
Contig_2	PSPPH_2850	3295442	3295005	TonB system transport protein ExbD 
Contig_2	PSPPH_2851	3296097	3295411	TonB system transport protein ExbB 
Contig_2	PSPPH_2852	3296936	3296109	TonB domain-containing protein (Fragment) 
Contig_2	PSPPH_2853	3297338	3297228	Uncharacterized protein 
Contig_2	PSPPH_2854	3298421	3297453	Uncharacterized protein 
Contig_2	PSPPH_2855	3299758	3298619	Uncharacterized protein 
Contig_2	PSPPH_2856	3302369	3300408	Methyl-accepting chemotaxis protein 
Contig_2	PSPPH_2857	3304473	3302755	Pyruvate dehydrogenase 
Contig_2	PSPPH_2858	3306514	3304625	Penicillin-binding protein 
Contig_2	PSPPH_2859	3307081	3306653	Predicted transcriptional regulator 
Contig_2	PSPPH_2860	3307170	3308027	Uncharacterized protein 
Contig_2	PSPPH_2861	3308125	3308430	Lipoprotein, putative 
Contig_2	PSPPH_2862	3308614	3309447	Transcriptional regulator, AraC family 
Contig_2	PSPPH_2863	3310035	3309457	Amino acid transporter LysE 
Contig_2	PSPPH_2864	3310022	3310153	Uncharacterized protein 
Contig_2	PSPPH_2865	3310159	3310728	Uncharacterized protein 
Contig_2	PSPPH_2866	3310792	3310995	Uncharacterized protein 
Contig_2	PSPPH_2867	3311131	3311352	Uncharacterized protein 
Contig_2	PSPPH_2868	3312812	3311361	Major facilitator family transporter 
Contig_2	PSPPH_2869	3314193	3312874	Divalent metal cation transporter MntH 
Contig_2	PSPPH_2870	3314498	3315916	Major facilitator family transporter 
Contig_2	PSPPH_2871	3316214	3315939	Uncharacterized protein 
Contig_2	PSPPH_2872	3317830	3316280	Sigma-54 dependent transcriptional regulator 
Contig_2	PSPPH_2873	3318201	3319652	Prenyltransferase, UbiA family 
Contig_2	PSPPH_2875	3320962	3321702	Oxidoreductase, short-chain dehydrogenase/reductase family 
Contig_2	PSPPH_2876	3321642	3322664	Integral membrane protein 
Contig_2	PSPPH_2877	3322719	3324146	Membrane protein, putative 
Contig_2	PSPPH_2878	3326021	3324195	Glycosyl hydrolase, family 15 
Contig_2	PSPPH_2879	3326814	3326014	Oxidoreductase, short chain dehydrogenase/reductase family 
Contig_2	PSPPH_2880	3327919	3326882	Oxidoreductase Tas, aldo/keto reductase family 
Contig_2	PSPPH_2881	3329767	3328007	ABC transporter, ATP-binding/permease protein 
Contig_2	PSPPH_2882	3331194	3330124	Uncharacterized protein 
Contig_2	PSPPH_2883	3332183	3331275	Glutaminase 
Contig_2	PSPPH_2884	3333069	3332254	Class II aldolase/adducin domain protein 
Contig_2	PSPPH_2885	3333303	3334340	ABC transporter, periplasmic substrate-binding protein, putative 
Contig_2	PSPPH_2887	3337605	3337204	TonB system transport protein ExbD2 
Contig_2	PSPPH_2888	3338335	3337607	TonB system transport protein ExbB2 
Contig_2	PSPPH_2889	3339283	3338453	Ferric siderophore transporter, periplasmic energy transduction protein TonB 
Contig_2	PSPPH_2890	3340359	3339871	Transporter 
Contig_2	PSPPH_2891	3340964	3340359	Sco1/SenC family protein 
Contig_2	PSPPH_2892	3341359	3343857	TonB-dependent siderophore receptor, putative 
Contig_2	PSPPH_2893	3344792	3343845	Transcriptional regulator, AraC family 
